Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
11155,0.15939,0.434009967,0.95022,0.94116,0.84984,0.75031,0.96812,0.4726,0.95647,0.8616,0.81069,0.98154,0.9316,0,75,97,43,1,40
1039,0.16489,0.433907178,0.95669,0.9436,0.85838,0.87761,0.98165,0.47928,0.9547,0.86472,0.67687,0.98738,0.93405,0,50,94,53,80,40
576,0.1674,0.433645329,0.90629,0.94416,0.87287,0.70628,0.99467,0.48262,0.96237,0.85936,0.86306,0.98972,0.93574,0,50,91,48,80,25
7317,0.16592,0.433272918,0.95518,0.94664,0.85668,0.68296,0.98954,0.47555,0.95533,0.86848,0.86942,0.98604,0.93702,0,65,97,48,90,70
7318,0.16592,0.433272918,0.95518,0.94664,0.85668,0.68296,0.98954,0.47555,0.95533,0.86848,0.86942,0.98604,0.93702,0,65,97,48,90,85
7319,0.16592,0.433272918,0.95518,0.94664,0.85668,0.68296,0.98954,0.47555,0.95533,0.86848,0.86942,0.98604,0.93702,0,65,97,48,90,100
5311,0.16421,0.433092931,0.95531,0.94312,0.85764,0.82127,0.98617,0.47645,0.95663,0.86455,0.72387,0.98554,0.9334,0,60,97,48,50,40
1766,0.16685,0.433024916,0.9132,0.94358,0.86503,0.74738,0.99361,0.48249,0.96144,0.85962,0.81748,0.989,0.93498,0,50,100,48,80,55
4148,0.16651,0.433008741,0.93335,0.94694,0.86103,0.71409,0.98755,0.47942,0.95103,0.86597,0.84834,0.98763,0.93792,0,60,88,48,90,55
11676,0.16163,0.432612038,0.97556,0.94712,0.85148,0.81468,0.96605,0.47369,0.94898,0.8713,0.72183,0.98534,0.93705,0,75,100,48,100,25
11271,0.15968,0.431795981,0.98569,0.94485,0.84812,0.73803,0.96252,0.47264,0.95156,0.86997,0.79142,0.98356,0.93441,0,75,97,48,80,70
11272,0.15968,0.431795981,0.98569,0.94485,0.84812,0.73803,0.96252,0.47264,0.95156,0.86997,0.79142,0.98356,0.93441,0,75,97,48,80,85
11273,0.15968,0.431795981,0.98569,0.94485,0.84812,0.73803,0.96252,0.47264,0.95156,0.86997,0.79142,0.98356,0.93441,0,75,97,48,80,100
5326,0.16427,0.431669989,0.94824,0.94292,0.85392,0.8239,0.98882,0.47752,0.95529,0.86349,0.72838,0.98622,0.93337,0,60,97,48,70,85
5327,0.16427,0.431669989,0.94824,0.94292,0.85392,0.8239,0.98882,0.47752,0.95529,0.86349,0.72838,0.98622,0.93337,0,60,97,48,70,100
5340,0.16286,0.431661991,0.93637,0.9477,0.86594,0.70915,0.96982,0.47787,0.95962,0.86736,0.83579,0.98765,0.93857,0,60,97,48,100,25
1339,0.16474,0.431462377,0.92759,0.94146,0.86137,0.87781,0.99131,0.48079,0.95825,0.85915,0.69121,0.98652,0.93246,0,50,97,48,30,40
9290,0.16392,0.431435474,0.97074,0.94471,0.85561,0.76782,0.98684,0.47454,0.94762,0.86804,0.76706,0.98518,0.93467,0,70,97,48,80,55
540,0.1657,0.43141835,0.91577,0.94142,0.86279,0.71296,0.99496,0.48262,0.96031,0.85757,0.85883,0.98637,0.93273,0,50,91,48,20,25
6115,0.16372,0.431336063,0.94691,0.94554,0.86069,0.6989,0.97906,0.47809,0.95384,0.86628,0.85046,0.98727,0.93608,0,65,88,48,70,40
139,0.16542,0.431153154,0.91951,0.94183,0.86952,0.75852,0.99496,0.48156,0.95677,0.85807,0.79938,0.98695,0.93319,0,50,88,48,10,40
9571,0.16015,0.430335355,0.93692,0.94336,0.85818,0.62674,0.97197,0.47534,0.9575,0.8622,0.95915,0.98568,0.93425,0,70,100,43,1,40
4147,0.16532,0.430216552,0.9332,0.94685,0.86745,0.73347,0.98755,0.47916,0.95334,0.86594,0.81202,0.98853,0.9378,0,60,88,48,90,40
11558,0.1596,0.43015922,0.94767,0.94237,0.85595,0.65897,0.97389,0.47349,0.9564,0.86242,0.90894,0.98234,0.93295,0,75,100,43,10,55
560,0.16358,0.429895454,0.91753,0.94112,0.86322,0.6865,0.98895,0.48113,0.95866,0.85777,0.88787,0.98701,0.93227,0,50,91,48,50,55
258,0.16381,0.429455156,0.94018,0.94524,0.86459,0.88987,0.97744,0.48217,0.957,0.8646,0.66356,0.98909,0.93611,0,50,88,53,100,25
8114,0.16122,0.429386231,0.95078,0.94705,0.86447,0.66467,0.96797,0.47647,0.94809,0.86828,0.88784,0.98595,0.9376,0,70,88,48,100,55
973,0.16524,0.429024946,0.91571,0.94244,0.86167,0.82296,0.9959,0.48211,0.96133,0.85922,0.73779,0.98843,0.93357,0,50,94,48,80,40
2550,0.16656,0.428808936,0.91821,0.94535,0.87382,0.79369,0.99677,0.48244,0.96169,0.86245,0.74897,0.98891,0.93659,0,55,91,48,70,25
3314,0.16284,0.428436906,0.94214,0.94098,0.85527,0.78846,0.99176,0.47818,0.95717,0.86026,0.75999,0.98517,0.93166,0,55,97,48,20,55
7593,0.16013,0.428349821,0.92716,0.94321,0.85847,0.67318,0.97581,0.47628,0.96029,0.8609,0.89624,0.98481,0.9343,0,65,100,43,1,70
2904,0.16258,0.428293174,0.94116,0.94109,0.85383,0.83083,0.98882,0.47887,0.95304,0.86033,0.72625,0.98484,0.93179,0,55,94,48,1,25
8106,0.16339,0.428185185,0.95557,0.94689,0.86383,0.69745,0.98381,0.47635,0.95419,0.86879,0.83484,0.98603,0.93727,0,70,88,48,90,25
3756,0.16457,0.427941998,0.91918,0.94651,0.87285,0.71513,0.98534,0.48178,0.9557,0.86382,0.83373,0.98898,0.93778,0,55,100,48,100,25
9188,0.1594,0.427411203,0.93558,0.94168,0.85496,0.65617,0.97771,0.4753,0.95762,0.86071,0.91775,0.98397,0.93237,0,70,97,43,20,55
2961,0.16282,0.427276884,0.92341,0.94598,0.86097,0.74679,0.97792,0.48142,0.95672,0.86372,0.80501,0.98778,0.93715,0,55,94,48,90,70
2962,0.16282,0.427276884,0.92341,0.94598,0.86097,0.74679,0.97792,0.48142,0.95672,0.86372,0.80501,0.98778,0.93715,0,55,94,48,90,85
2963,0.16282,0.427276884,0.92341,0.94598,0.86097,0.74679,0.97792,0.48142,0.95672,0.86372,0.80501,0.98778,0.93715,0,55,94,48,90,100
10371,0.15988,0.426926019,0.93685,0.94369,0.86492,0.64039,0.97771,0.47508,0.95492,0.86277,0.92615,0.98579,0.93451,0,75,91,43,10,70
5316,0.16261,0.426925614,0.94528,0.94359,0.85789,0.78556,0.98882,0.47734,0.95742,0.86384,0.75128,0.9874,0.93413,0,60,97,48,60,25
184,0.16489,0.426555051,0.90514,0.94592,0.87423,0.68552,0.98895,0.4841,0.96326,0.86123,0.87237,0.98927,0.93755,0,50,88,48,80,85
